,FIPS,State,County,Unreliable,Deaths,Years of Potential Life Lost Rate,95% CI - Low,95% CI - High,Z-Score,YPLL Rate (AIAN),YPLL Rate (AIAN) 95% CI - Low,YPLL Rate (AIAN) 95% CI - High,YPLL Rate (AIAN) Unreliable,YPLL Rate (Asian),YPLL Rate (Asian) 95% CI - Low,YPLL Rate (Asian) 95% CI - High,YPLL Rate (Asian) Unreliable,YPLL Rate (Black),YPLL Rate (Black) 95% CI - Low,YPLL Rate (Black) 95% CI - High,YPLL Rate (Black) Unreliable,YPLL Rate (Hispanic),YPLL Rate (Hispanic) 95% CI - Low,YPLL Rate (Hispanic) 95% CI - High,YPLL Rate (Hispanic) Unreliable,YPLL Rate (white),YPLL Rate (white) 95% CI - Low,YPLL Rate (white) 95% CI - High,YPLL Rate (white) Unreliable,% Fair or Poor Health,95% CI - Low.1,95% CI - High.1,Z-Score.1,Average Number of Physically Unhealthy Days,95% CI - Low.2,95% CI - High.2,Z-Score.2,Average Number of Mentally Unhealthy Days,95% CI - Low.3,95% CI - High.3,Z-Score.3,Unreliable.1,% Low birthweight,95% CI - Low.4,95% CI - High.4,Z-Score.4,% LBW (AIAN),% LBW (AIAN) 95% CI - Low,% LBW (AIAN) 95% CI - High,% LBW (Asian),% LBW (Asian) 95% CI - Low,% LBW (Asian) 95% CI - High,% LBW (Black),% LBW (Black) 95% CI - Low,% LBW (Black) 95% CI - High,% LBW (Hispanic),% LBW (Hispanic) 95% CI - Low,% LBW (Hispanic) 95% CI - High,% LBW (white),% LBW (white) 95% CI - Low,% LBW (white) 95% CI - High,% Smokers,95% CI - Low.5,95% CI - High.5,Z-Score.5,% Adults with Obesity,95% CI - Low.6,95% CI - High.6,Z-Score.6,Food Environment Index,Z-Score.7,% Physically Inactive,95% CI - Low.7,95% CI - High.7,Z-Score.8,% With Access to Exercise Opportunities,Z-Score.9,% Excessive Drinking,95% CI - Low.8,95% CI - High.8,Z-Score.10,# Alcohol-Impaired Driving Deaths,# Driving Deaths,% Driving Deaths with Alcohol Involvement,95% CI - Low.9,95% CI - High.9,Z-Score.11,# Chlamydia Cases,Chlamydia Rate,Z-Score.12,Teen Birth Rate,95% CI - Low.10,95% CI - High.10,Z-Score.13,Teen Birth Rate (AIAN),Teen Birth Rate (AIAN) 95% CI - Low,Teen Birth Rate (AIAN) 95% CI - High,Teen Birth Rate (Asian),Teen Birth Rate (Asian) 95% CI - Low,Teen Birth Rate (Asian) 95% CI - High,Teen Birth Rate (Black),Teen Birth Rate (Black) 95% CI - Low,Teen Birth Rate (Black) 95% CI - High,Teen Birth Rate (Hispanic),Teen Birth Rate (Hispanic) 95% CI - Low,Teen Birth Rate (Hispanic) 95% CI - High,Teen Birth Rate (white),Teen Birth Rate (white) 95% CI - Low,Teen Birth Rate (white) 95% CI - High,# Uninsured,% Uninsured,95% CI - Low.11,95% CI - High.11,Z-Score.14,# Primary Care Physicians,Primary Care Physicians Rate,Primary Care Physicians Ratio,Z-Score.15,# Dentists,Dentist Rate,Dentist Ratio,Z-Score.16,# Mental Health Providers,Mental Health Provider Rate,Mental Health Provider Ratio,Z-Score.17,Preventable Hospitalization Rate,Z-Score.18,Preventable Hosp. Rate (AIAN),Preventable Hosp. Rate (Asian),Preventable Hosp. Rate (Black),Preventable Hosp. Rate (Hispanic),Preventable Hosp. Rate (white),% With Annual Mammogram,Z-Score.19,% Screened (AIAN),% Screened (Asian),% Screened (Black),% Screened (Hispanic),% Screened (white),% Vaccinated,Z-Score.20,% Vaccinated (AIAN),% Vaccinated (Asian),% Vaccinated (Black),% Vaccinated (Hispanic),% Vaccinated (white),# Completed High School,Population,% Completed High School,95% CI - Low.12,95% CI - High.12,Z-Score.21,# Some College,Population.1,% Some College,95% CI - Low.13,95% CI - High.13,Z-Score.22,# Unemployed,Labor Force,% Unemployed,Z-Score.23,% Children in Poverty,95% CI - Low.14,95% CI - High.14,Z-Score.24,% Children in Poverty (AIAN),% Children in Poverty (Asian),% Children in Poverty (Black),% Children in Poverty (Hispanic),% Children in Poverty (white),80th Percentile Income,20th Percentile Income,Income Ratio,Z-Score.25,# Children in Single-Parent Households,# Children in Households,% Children in Single-Parent Households,95% CI - Low.15,95% CI - High.15,Z-Score.26,# Associations,Social Association Rate,Z-Score.27,Annual Average Violent Crimes,Violent Crime Rate,Z-Score.28,# Injury Deaths,Injury Death Rate,95% CI - Low.16,95% CI - High.16,Z-Score.29,Injury Death Rate (AIAN),Injury Death Rate (AIAN) 95% CI - Low,Injury Death Rate (AIAN) 95% CI - High,Injury Death Rate (Asian),Injury Death Rate (Asian) 95% CI - Low,Injury Death Rate (Asian) 95% CI - High,Injury Death Rate (Black),Injury Death Rate (Black) 95% CI - Low,Injury Death Rate (Black) 95% CI - High,Injury Death Rate (Hispanic),Injury Death Rate (Hispanic) 95% CI - Low,Injury Death Rate (Hispanic) 95% CI - High,Injury Death Rate (white),Injury Death Rate (white) 95% CI - Low,Injury Death Rate (white) 95% CI - High,Average Daily PM2.5,Z-Score.30,Presence of Water Violation,Z-Score.31,% Severe Housing Problems,95% CI - Low.17,95% CI - High.17,Severe Housing Cost Burden,Severe Housing Cost Burden 95% CI - Low,Severe Housing Cost Burden 95% CI - High,Overcrowding,Overcrowding 95% CI - Low,Overcrowding 95% CI - High,Inadequate Facilities,Inadequate Facilities 95% CI - Low,Inadequate Facilities 95% CI - High,Z-Score.32,% Drive Alone to Work,95% CI - Low.18,95% CI - High.18,Z-Score.33,% Drive Alone (AIAN),% Drive Alone (AIAN) 95% CI - Low,% Drive Alone (AIAN) 95% CI - High,% Drive Alone (Asian),% Drive Alone (Asian) 95% CI - Low,% Drive Alone (Asian) 95% CI - High,% Drive Alone (Black),% Drive Alone (Black) 95% CI - Low,% Drive Alone (Black) 95% CI - High,% Drive Alone (Hispanic),% Drive Alone (Hispanic) 95% CI - Low,% Drive Alone (Hispanic) 95% CI - High,% Drive Alone (white),% Drive Alone (white) 95% CI - Low,% Drive Alone (white) 95% CI - High,# Workers who Drive Alone,% Long Commute - Drives Alone,95% CI - Low.19,95% CI - High.19,Z-Score.34,FIPS,State,County,# deaths due to COVID-19 during 2020,COVID-19 death rate,Life Expectancy,95% CI - Low,95% CI - High,Life Expectancy (AIAN),Life Expectancy (AIAN) 95% CI - Low,Life Expectancy (AIAN) 95% CI - High,Life Expectancy (Asian),Life Expectancy (Asian) 95% CI - Low,Life Expectancy (Asian) 95% CI - High,Life Expectancy (Black),Life Expectancy (Black) 95% CI - Low,Life Expectancy (Black) 95% CI - High,Life Expectancy (Hispanic),Life Expectancy (Hispanic) 95% CI - Low,Life Expectancy (Hispanic) 95% CI - High,Life Expectancy (white),Life Expectancy (white) 95% CI - Low,Life Expectancy (white) 95% CI - High,# Deaths,Age-adjusted Death Rate,95% CI - Low.1,95% CI - High.1,Age-Adjusted Mortality (AIAN),Age-Adjusted Mortality (AIAN) 95% CI - Low,Age-Adjusted Mortality (AIAN) 95% CI - High,Age-Adjusted Mortality (Asian),Age-Adjusted Mortality (Asian) 95% CI - Low,Age-Adjusted Mortality (Asian) 95% CI - High,Age-Adjusted Mortality (Black),Age-Adjusted Mortality (Black) 95% CI - Low,Age-Adjusted Mortality (Black) 95% CI - High,Age-Adjusted Mortality (Hispanic),Age-Adjusted Mortality (Hispanic) 95% CI - Low,Age-Adjusted Mortality (Hispanic) 95% CI - High,Age-Adjusted Mortality (white),Age-Adjusted Mortality (white) 95% CI - Low,Age-Adjusted Mortality (white) 95% CI - High,# Deaths.1,Child Mortality Rate,95% CI - Low.2,95% CI - High.2,Child Mortality Rate (AIAN),Child Mortality Rate (AIAN) 95% CI - Low,Child Mortality Rate (AIAN) 95% CI - High,Child Mortality Rate (Asian),Child Mortality Rate (Asian) 95% CI - Low,Child Mortality Rate (Asian) 95% CI - High,Child Mortality Rate (Black),Child Mortality Rate (Black) 95% CI - Low,Child Mortality Rate (Black) 95% CI - High,Child Mortality Rate (Hispanic),Child Mortality Rate (Hispanic) 95% CI - Low,Child Mortality Rate (Hispanic) 95% CI - High,Child Mortality Rate (white),Child Mortality Rate (white) 95% CI - Low,Child Mortality Rate (white) 95% CI - High,# Deaths.2,Infant Mortality Rate,95% CI - Low.3,95% CI - High.3,Infant Mortality Rate (AIAN),Infant Mortality Rate (AIAN) 95% CI - Low,Infant Mortality Rate (AIAN) 95% CI - High,Infant Mortality Rate (Asian),Infant Mortality Rate (Asian) 95% CI - Low,Infant Mortality Rate (Asian) 95% CI - High,Infant Mortality Rate (Black),Infant Mortality Rate (Black) 95% CI - Low,Infant Mortality Rate (Black) 95% CI - High,Infant Mortality Rate (Hispanic),Infant Mortality Rate (Hispanic) 95% CI - Low,Infant Mortality Rate (Hispanic) 95% CI - High,Infant Mortality Rate (white),Infant Mortality Rate (white) 95% CI - Low,Infant Mortality Rate (white) 95% CI - High,% Frequent Physical Distress,95% CI - Low.4,95% CI - High.4,% Frequent Mental Distress,95% CI - Low.5,95% CI - High.5,% Adults with Diabetes,95% CI - Low.6,95% CI - High.6,# HIV Cases,HIV Prevalence Rate,# Food Insecure,% Food Insecure,# Limited Access,% Limited Access to Healthy Foods,# Drug Overdose Deaths,Drug Overdose Mortality Rate,95% CI - Low.7,95% CI - High.7,Drug Overdose Mortality Rate (AIAN),Drug Overdose Mortality Rate (AIAN) 95% CI - Low,Drug Overdose Mortality Rate (AIAN) 95% CI - High,Drug Overdose Mortality Rate (Asian),Drug Overdose Mortality Rate (Asian) 95% CI - Low,Drug Overdose Mortality Rate (Asian) 95% CI - High,Drug Overdose Mortality Rate (Black),Drug Overdose Mortality Rate (Black) 95% CI - Low,Drug Overdose Mortality Rate (Black) 95% CI - High,Drug Overdose Mortality Rate (Hispanic),Drug Overdose Mortality Rate (Hispanic) 95% CI - Low,Drug Overdose Mortality Rate (Hispanic) 95% CI - High,Drug Overdose Mortality Rate (white),Drug Overdose Mortality Rate (white) 95% CI - Low,Drug Overdose Mortality Rate (white) 95% CI - High,# Motor Vehicle Deaths,Motor Vehicle Mortality Rate,95% CI - Low.8,95% CI - High.8,MV Mortality Rate (AIAN),MV Mortality Rate (AIAN) 95% CI - Low,MV Mortality Rate (AIAN) 95% CI - High,MV Mortality Rate (Asian),MV Mortality Rate (Asian) 95% CI - Low,MV Mortality Rate (Asian) 95% CI - High,MV Mortality Rate (Black),MV Mortality Rate (Black) 95% CI - Low,MV Mortality Rate (Black) 95% CI - High,MV Mortality Rate (Hispanic),MV Mortality Rate (Hispanic) 95% CI - Low,MV Mortality Rate (Hispanic) 95% CI - High,MV Mortality Rate (white),MV Mortality Rate (white) 95% CI - Low,MV Mortality Rate (white) 95% CI - High,% Insufficient Sleep,95% CI - Low.9,95% CI - High.9,# Uninsured,% Uninsured,95% CI - Low.10,95% CI - High.10,# Uninsured.1,% Uninsured.1,95% CI - Low.11,95% CI - High.11,Other Primary Care Provider Rate,Other Primary Care Provider Ratio,Cohort Size,High School Graduation Rate,% Disconnected Youth,95% CI - Low.12,95% CI - High.12,Average Grade Performance,Average Grade Performance (Asian),Average Grade Performance (Black),Average Grade Performance (Hispanic),Average Grade Performance (white),Average Grade Performance.1,Average Grade Performance (Asian).1,Average Grade Performance (Black).1,Average Grade Performance (Hispanic).1,Average Grade Performance (white).1,Segregation index,Spending per-pupil,School funding,Women's Median Earnings,Men's Median Earnings,Gender Pay Gap,95% CI - Low.13,95% CI - High.13,Median Household Income,95% CI - Low.14,95% CI - High.14,Household Income (AIAN),Household Income (AIAN) 95% CI - Low,Household Income (AIAN) 95% CI - High,Household Income (Asian),Household Income (Asian) 95% CI - Low,Household Income (Asian) 95% CI - High,Household Income (Black),Household Income (Black) 95% CI - Low,Household Income (Black) 95% CI - High,Household Income (Hispanic),Household Income (Hispanic) 95% CI - Low,Household Income (Hispanic) 95% CI - High,Household Income (white),Household Income (white) 95% CI - Low,Household Income (white) 95% CI - High,% Enrolled in Free or Reduced Lunch,Segregation index.1,Segregation Index,% household income required for childcare expenses,# childcare centers,County Value,Homicide Rate,95% CI - Low.15,95% CI - High.15,Homicide Rate (AIAN),Homicide Rate (AIAN) 95% CI - Low,Homicide Rate (AIAN) 95% CI - High,Homicide Rate (Asian),Homicide Rate (Asian) 95% CI - Low,Homicide Rate (Asian) 95% CI - High,Homicide Rate (Black),Homicide Rate (Black) 95% CI - Low,Homicide Rate (Black) 95% CI - High,Homicide Rate (Hispanic),Homicide Rate (Hispanic) 95% CI - Low,Homicide Rate (Hispanic) 95% CI - High,Homicide Rate (white),Homicide Rate (white) 95% CI - Low,Homicide Rate (white) 95% CI - High,# Deaths.3,Suicide Rate (Age-Adjusted),95% CI - Low.16,95% CI - High.16,Crude Rate,Suicide Rate (AIAN),Suicide Rate (AIAN) 95% CI - Low,Suicide Rate (AIAN) 95% CI - High,Suicide Rate (Asian),Suicide Rate (Asian) 95% CI - Low,Suicide Rate (Asian) 95% CI - High,Suicide Rate (Black),Suicide Rate (Black) 95% CI - Low,Suicide Rate (Black) 95% CI - High,Suicide Rate (Hispanic),Suicide Rate (Hispanic) 95% CI - Low,Suicide Rate (Hispanic) 95% CI - High,Suicide Rate (white),Suicide Rate (white) 95% CI - Low,Suicide Rate (white) 95% CI - High,# Firearm Fatalities,Firearm Fatalities Rate,95% CI - Low.17,95% CI - High.17,Firearm Fatalities Rate (AIAN),Firearm Fatalities Rate (AIAN) 95% CI - Low,Firearm Fatalities Rate (AIAN) 95% CI - High,Firearm Fatalities Rate (Asian),Firearm Fatalities Rate (Asian) 95% CI - Low,Firearm Fatalities Rate (Asian) 95% CI - High,Firearm Fatalities Rate (Black),Firearm Fatalities Rate (Black) 95% CI - Low,Firearm Fatalities Rate (Black) 95% CI - High,Firearm Fatalities Rate (Hispanic),Firearm Fatalities Rate (Hispanic) 95% CI - Low,Firearm Fatalities Rate (Hispanic) 95% CI - High,Firearm Fatalities Rate (white),Firearm Fatalities Rate (white) 95% CI - Low,Firearm Fatalities Rate (white) 95% CI - High,Non-Petitioned Cases,Petitioned Cases,Denominator,Juvenile Arrest Rate,Traffic Volume,# Homeowners,% Homeowners,95% CI - Low.18,95% CI - High.18,# Households with Severe Cost Burden,% Severe Housing Cost Burden,95% CI - Low.19,95% CI - High.19,% Broadband Access,Numerator,95% CI - Low.20,95% CI - High.20,Population,% Less Than 18 Years of Age,% 65 and Over,# Black,% Black,# American Indian & Alaska Native,% American Indian & Alaska Native,# Asian,% Asian,# Native Hawaiian/Other Pacific Islander,% Native Hawaiian/Other Pacific Islander,# Hispanic,% Hispanic,# Non-Hispanic white,% Non-Hispanic white,# Not Proficient in English,% Not Proficient in English,95% CI - Low.21,95% CI - High.21,% female,# rural residents,% rural
0,37000,North Carolina,,,143360,7986.4268154,7923.7214235,8049.1322074,,12565.37706,11830.584567,13300.169554,,3238.0055583,3015.2358813,3460.7752353,,10879.624557,10724.636044,11034.61307,,4533.3652819,4387.5680582,4679.1625056,,7560.1981774,7482.1763853,7638.2199695,,18.452052442,17.100743071,19.884530032,,3.7398041264,3.4457180202,4.0338902326,,4.3650617669,4.0362999381,4.6938235957,,,9.233073396,9.1710392246,9.2951075674,,11.596155574,11.001394469,12.190916678,8.7312527569,8.4407370318,9.0217684821,14.395583703,14.242418409,14.548748996,7.2506503431,7.1094335617,7.3918671245,7.4981519795,7.4218152696,7.5744886893,18.864184028,17.371635141,20.45322774,,34.0,32.2,35.9,,6.6,,25.9,24.3,27.5,,67.630627625,,16.5439424,15.159416739,18.028048451,,1864,7210,25.852981969,25.272554485,26.436498182,,70257,669.9,,20.824992061,20.639206797,21.010777325,,38.670284939,36.479567485,40.861002392,6.8829633522,6.2936233979,7.4723033064,27.202131211,26.783433559,27.620828864,37.33386897,36.640949619,38.026788321,14.550442471,14.344340615,14.756544327,1139623,13.436801851,13.079355043,13.79424866,,7497.0,71.48112,1399:1,,6198.0,58.46716,1710:1,,29197.0,275.42201,363:1,,4096,,7504.0,2348.0,5821.0,3507.0,3717.0,48,,29.0,35.0,45.0,36.0,49.0,53,,41.0,51.0,40.0,39.0,55.0,6281557,7096773,88.512863523,88.340974898,88.684752147,,1839005,2695416,68.227130803,67.739696359,68.714565247,,363458,4950868,7.34129854,,17.9,16.946808511,18.853191489,,31.573642872,11.564268391,31.856215037,32.298928277,11.246995926,113094,24194,4.6744647433,,627983,2295289,27.359648393,26.848405148,27.870891638,,11889,11.335721567,,35268.0,351.08690805,,42426,81.757110735,80.979135876,82.535085595,,117.06583088,108.52662225,125.60503952,23.681550305,21.366538688,25.996561922,75.679327413,74.087582657,77.271072168,35.09953469,33.454077013,36.744992368,92.858241771,91.820480447,93.896003096,7.5,,,,14.859152324,14.696484001,15.021820646,12.553416105,12.396407025,12.710425184,2.3135843332,2.2368339319,2.3903347344,0.7321501712,0.6996363989,0.7646639434,,79.329735138,79.092134785,79.567335491,,83.804147312,82.664205995,84.944088629,71.280096893,70.10175932,72.458434467,78.539014181,78.050613178,79.027415183,70.523090814,69.625042021,71.421139607,81.373918577,81.126802497,81.621034658,4829643,34.0,33.684761546,34.315238454,,37000,North Carolina,,7892.0,60.363780681,77.677784828,77.621227773,77.734341884,74.597804484,73.959391086,75.236217882,87.919429795,87.183532074,88.655327516,74.723617537,74.592847342,74.854387732,87.470513239,86.795580541,88.145445937,78.074495425,78.006564326,78.142426524,143360,383.87029628,381.81526231,385.92533026,531.48066317,508.51608789,554.44523844,155.37142546,147.18263946,163.56021147,508.10303263,502.91992755,513.28613771,208.18587492,201.32820775,215.04354209,367.5340664,365.0695476,369.9985852,5094.0,55.308809692,53.789938612,56.827680773,83.549239196,67.904698889,101.71820087,37.898403349,31.408453555,44.388353143,93.306742914,89.313093974,97.300391854,42.006211474,38.771898202,45.240524746,42.373762005,40.561406268,44.186117743,5863.0,7.001658759,6.822434388,7.18088313,8.8361045131,7.1318767433,10.824824991,5.0363125433,4.1960225304,5.8766025563,12.020734227,11.552970185,12.488498268,4.982482926,4.6212867015,5.3436791504,5.2798286546,5.0655338575,5.4941234518,11.948297851,10.793344736,13.208538811,14.012688323,12.716213354,15.417995915,10.5,9.6,11.4,33009.0,373.0,1417440,13.5,715222.76375,7.5006453659,7671.0,24.373638634,23.828194284,24.919082985,50.217250028,43.019641957,57.4148581,4.0552647711,2.9348152225,5.4624150338,18.403279203,17.395473709,19.411084697,7.5757230914,6.6029709338,8.548475249,29.544881349,28.791621913,30.298140786,10535.0,14.656473682,14.376595983,14.93635138,30.345436105,26.656825754,34.034046456,5.2289419741,4.2894427774,6.1684411709,17.449682603,16.799963942,18.099401263,11.529726743,10.722130658,12.337322827,14.261276924,13.916451919,14.606101929,36.05198945,34.244929635,37.899444716,1014991,16.297559792,15.940112984,16.655006601,137876,5.8096300741,5.3330343294,6.2862258188,144.29067999999998,693:1,121981.0,86.519007058,7.2298621935,6.8534123623,7.6063120248,3.114699967,3.566634652,2.720489035,2.772675438,3.452272436,3.052697173,3.84377994,2.596343804,2.849254943,3.353097464,0.2020871724,9865.014,-3326.281,40819,48869,0.8352738955,0.8276808741,0.8428669169,59616,58870.12766,60361.87234,39857.0,38161.510638,41552.489362,89314.0,85874.170213,92753.829787,40767.0,40314.234043,41219.765957,45983.0,45106.06383,46859.93617,64050.0,63585.319149,64514.680851,57.838590169,51.955310765,45.763729823,29.057378496,,8.550988529,6.5957609611,6.408008343,6.7835135791,17.506982368,14.705281684,20.308683052,2.0652123763,1.5174403743,2.7462946505,18.236838981,17.572627534,18.901050429,4.0199430405,3.5430789198,4.4968071612,2.9494864313,2.7926695741,3.1063032884,7181.0,13.353423856,13.037548958,13.669298754,13.838160849,9.9035392591,7.5008439212,12.831183817,7.1487664226,5.8471725962,8.450360249,5.9117956008,5.4615624739,6.3620287278,5.4575841438,4.6547179591,6.2604503285,17.084666617,16.634877734,17.5344555,7351.0,14.1657597,13.841925486,14.489593913,19.943347921,16.418814919,23.467880922,4.2414716964,3.3186903802,5.3414316407,20.810943558,19.976243043,21.645644073,5.6223510945,4.9637915963,6.2809105928,13.519058673,13.123090317,13.915027028,,,,,227.73183557,2649849,65.727112267,65.377531574,66.076692961,485106,12.471450475,12.291275053,12.651625898,83.447506593,3364263,83.122504317,83.772508869,10600823,21.756801335,17.116991766,2259862,21.317797684,168343,1.5880182133,353258,3.3323639117,14988,0.1413852491,1052435,9.9278612613,6604606,62.302766493,222018,2.2699073135,2.212174264,2.3276403629,51.394509653,3233727,33.912566359
1,37001,North Carolina,Alamance,,2556,8326.7881997,7834.3646835,8819.2117159,-0.49664243,,,,,,,,,11367.667673,10140.732291,12594.603054,,3780.6110732,2923.9243301,4809.8642475,,8392.9925955,7735.2417848,9050.7434061,,21.1,19.0,23.3,-0.126427133,4.124876112,3.8669024631,4.4109164684,-0.264606373,4.6287258841,4.3690270069,4.9186743301,-0.408216829,,9.4812990611,8.9775807725,9.9850173497,-0.002788762,,,,11.594202899,7.8170692623,15.371336535,13.823331086,12.581187776,15.065474395,7.6338639653,6.6439085211,8.6238194095,8.3381336406,7.6878841974,8.9883830837,19.4,17.1,21.6,-0.653552832,37.9,36.6,39.0,0.6220776101,7.1,0.3119945526,30.0,27.7,32.4,0.2055076555,73.096188075,-0.647955174,16.985322234,16.32160336,17.694338755,-0.339429483,32,100,32.0,26.901306063,37.141858854,1.111915213,1021,602.3,0.2171511237,18.804352775,17.521950034,20.086755517,-0.779345437,,,,,,,28.378722321,24.6539779,32.103466743,36.971830986,32.586062457,41.357599515,11.643043101,10.371313908,12.914772294,19822,14.760812582,13.211876412,16.309748752,0.0552455838,71.0,41.88568,2387:1,0.3623944547,90.0,52.5253,1904:1,-0.31530852,270.0,157.5759,635:1,0.2425578466,4522,0.2250935368,,,6161.0,2865.0,4170.0,45,0.2538589593,,38.0,44.0,35.0,46.0,52,-0.319429328,,43.0,40.0,28.0,55.0,97721,111693,87.490711146,86.551263817,88.430158475,-0.341318195,24534,39789,61.66025786,57.962688192,65.357827529,-0.21359832,5832,80457,7.24859242,-0.095076044,18.3,13.295744681,23.304255319,-0.518434037,,15.173674589,42.344694887,32.819539957,9.9715734909,103901,21825,4.7606414662,0.2180931481,10193,36807,27.693101856,24.569786065,30.816417647,-0.119599766,164,9.6750025072,0.7320618382,601.5,381.79810085,0.7531190396,765,92.238687196,85.70228952,98.775084873,-0.182624108,,,,,,,87.086630741,73.103177781,101.0700837,33.561113856,23.505791546,46.462728042,107.96723054,99.142242803,116.79221827,8.5,0.9545511619,No,-0.497493719,15.6025601,14.256813136,16.948307064,13.084777962,11.861742408,14.307813517,2.5054636278,1.9727118373,3.0382154184,0.9600374649,0.621758869,1.2983160607,0.2904514601,86.195549984,84.725725401,87.665374568,1.194097475,,,,89.336691856,79.389802866,99.283580845,83.83775834,79.90176668,87.773750001,81.116647502,76.883747727,85.349547278,85.218452751,83.277979704,87.158925798,76584,34.2,31.868209353,36.531790647,-0.135413635,37001,North Carolina,Alamance,149.0,65.386947303,76.804357189,76.378010961,77.230703418,,,,85.628314369,81.002476299,90.254152439,73.280663056,72.318842744,74.242483368,84.719557927,82.126806613,87.312309241,76.997035701,76.456998477,77.537072926,2556,424.63073948,407.5815763,441.67990266,,,,,,,581.62431692,537.66663978,625.58199407,180.02720556,137.04505001,232.2219787,414.93840492,394.14831067,435.72849917,68.0,45.779839367,35.549836574,58.036854895,,,,,,,76.791304861,50.162629853,112.51705382,28.803502506,13.812399033,52.970666634,40.483715099,27.506720269,57.463402073,91.0,7.0701577189,5.6924499648,8.680586972,,,,,,,12.048192771,8.3437237366,16.836141777,,,,6.0286360211,4.3069459596,8.2092911777,13.2,12.2,14.3,15.2,14.1,16.3,11.6,11.0,12.3,456.0,319.1,22360,13.7,16793.640305,11.111975905,118.0,23.260810856,19.063801691,27.457820021,,,,,,,19.76582207,12.235355393,30.214158668,,,,27.853946285,22.397862095,34.237228901,151.0,13.205788158,11.099431432,15.312144885,,,,,,,17.643439007,12.661236447,23.935317244,8.2306220293,4.252882507,14.377240305,13.104743377,10.627064075,15.986675574,38.241969219,36.785875702,39.556322138,17813,18.194167816,16.287784837,20.100550794,2237,5.8264312132,4.277495043,7.3753673834,86.95855,1150:1,1946.0,83.659301131,8.7918215613,5.614339557,11.969303566,3.003315559,3.408177547,2.688203305,2.742359943,3.327199897,2.815257171,3.357615542,2.439537012,2.667275473,3.08719414,0.1236266488,9205.0,-3500.004,40039,46062,0.8692414572,0.8189914918,0.9194914225,53220,46789.531915,59650.468085,47500.0,30609.446809,64390.553191,74659.0,31896.446809,117421.55319,37341.0,32434.446809,42247.553191,46068.0,44000.765957,48135.234043,59199.0,56116.617021,62281.382979,58.631415241,38.639150876,35.65173045,35.595640737,68.0,7.0488234684,5.9469774487,4.6180606865,7.5392109722,,,,,,,16.782783446,11.93419965,22.942617454,,,,3.3775111796,2.1857471525,4.9858727756,121.0,14.431306101,11.780340296,17.082271906,14.589387125,,,,,,,10.21445368,5.8384428413,16.58763284,,,,16.890213609,13.452960859,20.937960992,113.0,13.624799547,11.112641427,16.136957666,,,,,,,21.041065145,14.73690335,29.129703256,,,,13.143836761,10.246265575,16.60644702,,,,,246.68423234,43538,66.515926973,64.758077073,68.273776872,7754,12.208716463,10.806575171,13.610857755,81.242074708,53177,80.020630391,82.463519025,171346,21.88612515,17.385874196,35367,20.640691933,2471,1.4421112836,3219,1.8786548854,185,0.1079686716,22699,13.247464195,106377,62.083153386,4638,2.9636350857,2.5497214602,3.3775487111,52.561483781,43160,28.558005968
