,FIPS,State,County,Deaths,Years of Potential Life Lost Rate,95% CI - Low,95% CI - High,Z-Score,YPLL Rate (AIAN),YPLL Rate (AIAN) 95% CI - Low,YPLL Rate (AIAN) 95% CI - High,YPLL Rate (Asian),YPLL Rate (Asian) 95% CI - Low,YPLL Rate (Asian) 95% CI - High,YPLL Rate (Black),YPLL Rate (Black) 95% CI - Low,YPLL Rate (Black) 95% CI - High,YPLL Rate (Hispanic),YPLL Rate (Hispanic) 95% CI - Low,YPLL Rate (Hispanic) 95% CI - High,YPLL Rate (White),YPLL Rate (White) 95% CI - Low,YPLL Rate (White) 95% CI - High,% Fair or Poor Health,95% CI - Low.1,95% CI - High.1,Z-Score.1,Average Number of Physically Unhealthy Days,95% CI - Low.2,95% CI - High.2,Z-Score.2,Average Number of Mentally Unhealthy Days,95% CI - Low.3,95% CI - High.3,Z-Score.3,Unreliable,% Low Birthweight,95% CI - Low.4,95% CI - High.4,Z-Score.4,% LBW (AIAN),% LBW (AIAN) 95% CI - Low,% LBW (AIAN) 95% CI - High,% LBW (Asian),% LBW (Asian) 95% CI - Low,% LBW (Asian) 95% CI - High,% LBW (Black),% LBW (Black) 95% CI - Low,% LBW (Black) 95% CI - High,% LBW (Hispanic),% LBW (Hispanic) 95% CI - Low,% LBW (Hispanic) 95% CI - High,% LBW (White),% LBW (White) 95% CI - Low,% LBW (White) 95% CI - High,% Smokers,95% CI - Low.5,95% CI - High.5,Z-Score.5,% Adults with Obesity,95% CI - Low.6,95% CI - High.6,Z-Score.6,Food Environment Index,Z-Score.7,% Physically Inactive,95% CI - Low.7,95% CI - High.7,Z-Score.8,% With Access to Exercise Opportunities,Z-Score.9,% Excessive Drinking,95% CI - Low.8,95% CI - High.8,Z-Score.10,# Alcohol-Impaired Driving Deaths,# Driving Deaths,% Driving Deaths with Alcohol Involvement,95% CI - Low.9,95% CI - High.9,Z-Score.11,# Chlamydia Cases,Chlamydia Rate,Z-Score.12,Teen Birth Rate,95% CI - Low.10,95% CI - High.10,Z-Score.13,Teen Birth Rate (AIAN),Teen Birth Rate (AIAN) 95% CI - Low,Teen Birth Rate (AIAN) 95% CI - High,Teen Birth Rate (Asian),Teen Birth Rate (Asian) 95% CI - Low,Teen Birth Rate (Asian) 95% CI - High,Teen Birth Rate (Black),Teen Birth Rate (Black) 95% CI - Low,Teen Birth Rate (Black) 95% CI - High,Teen Birth Rate (Hispanic),Teen Birth Rate (Hispanic) 95% CI - Low,Teen Birth Rate (Hispanic) 95% CI - High,Teen Birth Rate (White),Teen Birth Rate (White) 95% CI - Low,Teen Birth Rate (White) 95% CI - High,# Uninsured,% Uninsured,95% CI - Low.11,95% CI - High.11,Z-Score.14,# Primary Care Physicians,Primary Care Physicians Rate,Primary Care Physicians Ratio,Z-Score.15,# Dentists,Dentist Rate,Dentist Ratio,Z-Score.16,# Mental Health Providers,Mental Health Provider Rate,Mental Health Provider Ratio,Z-Score.17,Preventable Hospitalization Rate,Z-Score.18,Preventable Hosp. Rate (AIAN),Preventable Hosp. Rate (Asian),Preventable Hosp. Rate (Black),Preventable Hosp. Rate (Hispanic),Preventable Hosp. Rate (White),% With Annual Mammogram,Z-Score.19,% Screened (AIAN),% Screened (Asian),% Screened (Black),% Screened (Hispanic),% Screened (White),% Vaccinated,Z-Score.20,% Vaccinated (AIAN),% Vaccinated (Asian),% Vaccinated (Black),% Vaccinated (Hispanic),% Vaccinated (White),Cohort Size,High School Graduation Rate,Z-Score.21,# Some College,Population,% Some College,95% CI - Low.12,95% CI - High.12,Z-Score.22,# Unemployed,Labor Force,% Unemployed,Z-Score.23,% Children in Poverty,95% CI - Low.13,95% CI - High.13,Z-Score.24,% Children in Poverty (AIAN),% Children in Poverty (Asian),% Children in Poverty (Black),% Children in Poverty (Hispanic),% Children in Poverty (White),80th Percentile Income,20th Percentile Income,Income Ratio,Z-Score.25,# Single-Parent Households,# Households,% Single-Parent Households,95% CI - Low.14,95% CI - High.14,Z-Score.26,# Associations,Social Association Rate,Z-Score.27,Annual Average Violent Crimes,Violent Crime Rate,Z-Score.28,# Injury Deaths,Injury Death Rate,95% CI - Low.15,95% CI - High.15,Z-Score.29,Injury Death Rate (AIAN),Injury Death Rate (AIAN) 95% CI - Low,Injury Death Rate (AIAN) 95% CI - High,Injury Death Rate (Asian),Injury Death Rate (Asian) 95% CI - Low,Injury Death Rate (Asian) 95% CI - High,Injury Death Rate (Black),Injury Death Rate (Black) 95% CI - Low,Injury Death Rate (Black) 95% CI - High,Injury Death Rate (Hispanic),Injury Death Rate (Hispanic) 95% CI - Low,Injury Death Rate (Hispanic) 95% CI - High,Injury Death Rate (White),Injury Death Rate (White) 95% CI - Low,Injury Death Rate (White) 95% CI - High,Average Daily PM2.5,Z-Score.30,Presence of Water Violation,Z-Score.31,% Severe Housing Problems,95% CI - Low.16,95% CI - High.16,Severe Housing Cost Burden,Severe Housing Cost Burden 95% CI - Low,Severe Housing Cost Burden 95% CI - High,Overcrowding,Overcrowding 95% CI - Low,Overcrowding 95% CI - High,Inadequate Facilities,Inadequate Facilities 95% CI - Low,Inadequate Facilities 95% CI - High,Z-Score.32,% Drive Alone to Work,95% CI - Low.17,95% CI - High.17,Z-Score.33,% Drive Alone (AIAN),% Drive Alone (AIAN) 95% CI - Low,% Drive Alone (AIAN) 95% CI - High,% Drive Alone (Asian),% Drive Alone (Asian) 95% CI - Low,% Drive Alone (Asian) 95% CI - High,% Drive Alone (Black),% Drive Alone (Black) 95% CI - Low,% Drive Alone (Black) 95% CI - High,% Drive Alone (Hispanic),% Drive Alone (Hispanic) 95% CI - Low,% Drive Alone (Hispanic) 95% CI - High,% Drive Alone (White),% Drive Alone (White) 95% CI - Low,% Drive Alone (White) 95% CI - High,# Workers who Drive Alone,% Long Commute - Drives Alone,95% CI - Low.18,95% CI - High.18,Z-Score.34,FIPS,State,County,Life Expectancy,95% CI - Low,95% CI - High,Life Expectancy (AIAN),Life Expectancy (AIAN) 95% CI - Low,Life Expectancy (AIAN) 95% CI - High,Life Expectancy (Asian),Life Expectancy (Asian) 95% CI - Low,Life Expectancy (Asian) 95% CI - High,Life Expectancy (Black),Life Expectancy (Black) 95% CI - Low,Life Expectancy (Black) 95% CI - High,Life Expectancy (Hispanic),Life Expectancy (Hispanic) 95% CI - Low,Life Expectancy (Hispanic) 95% CI - High,Life Expectancy (White),Life Expectancy (White) 95% CI - Low,Life Expectancy (White) 95% CI - High,# Deaths,Age-Adjusted Death Rate,95% CI - Low.1,95% CI - High.1,Age-Adjusted Mortality (AIAN),Age-Adjusted Mortality (AIAN) 95% CI - Low,Age-Adjusted Mortality (AIAN) 95% CI - High,Age-Adjusted Mortality (Asian),Age-Adjusted Mortality (Asian) 95% CI - Low,Age-Adjusted Mortality (Asian) 95% CI - High,Age-Adjusted Mortality (Black),Age-Adjusted Mortality (Black) 95% CI - Low,Age-Adjusted Mortality (Black) 95% CI - High,Age-Adjusted Mortality (Hispanic),Age-Adjusted Mortality (Hispanic) 95% CI - Low,Age-Adjusted Mortality (Hispanic) 95% CI - High,Age-Adjusted Mortality (White),Age-Adjusted Mortality (White) 95% CI - Low,Age-Adjusted Mortality (White) 95% CI - High,# Deaths.1,Child Mortality Rate,95% CI - Low.2,95% CI - High.2,Child Mortality Rate (AIAN),Child Mortality Rate (AIAN) 95% CI - Low,Child Mortality Rate (AIAN) 95% CI - High,Child Mortality Rate (Asian),Child Mortality Rate (Asian) 95% CI - Low,Child Mortality Rate (Asian) 95% CI - High,Child Mortality Rate (Black),Child Mortality Rate (Black) 95% CI - Low,Child Mortality Rate (Black) 95% CI - High,Child Mortality Rate (Hispanic),Child Mortality Rate (Hispanic) 95% CI - Low,Child Mortality Rate (Hispanic) 95% CI - High,Child Mortality Rate (White),Child Mortality Rate (White) 95% CI - Low,Child Mortality Rate (White) 95% CI - High,# Deaths.2,Infant Mortality Rate,95% CI - Low.3,95% CI - High.3,Infant Mortality Rate (AIAN),Infant Mortality Rate (AIAN) 95% CI - Low,Infant Mortality Rate (AIAN) 95% CI - High,Infant Mortality Rate (Asian),Infant Mortality Rate (Asian) 95% CI - Low,Infant Mortality Rate (Asian) 95% CI - High,Infant Mortality Rate (Black),Infant Mortality Rate (Black) 95% CI - Low,Infant Mortality Rate (Black) 95% CI - High,Infant Mortality Rate (Hispanic),Infant Mortality Rate (Hispanic) 95% CI - Low,Infant Mortality Rate (Hispanic) 95% CI - High,Infant Mortality Rate (White),Infant Mortality Rate (White) 95% CI - Low,Infant Mortality Rate (White) 95% CI - High,% Frequent Physical Distress,95% CI - Low.4,95% CI - High.4,% Frequent Mental Distress,95% CI - Low.5,95% CI - High.5,% Adults with Diabetes,95% CI - Low.6,95% CI - High.6,# HIV Cases,HIV Prevalence Rate,# Food Insecure,% Food Insecure,# Limited Access,% Limited Access to Healthy Foods,# Drug Overdose Deaths,Drug Overdose Mortality Rate,95% CI - Low.7,95% CI - High.7,Drug Overdose Mortality Rate (AIAN),Drug Overdose Mortality Rate (AIAN) 95% CI - Low,Drug Overdose Mortality Rate (AIAN) 95% CI - High,Drug Overdose Mortality Rate (Asian),Drug Overdose Mortality Rate (Asian) 95% CI - Low,Drug Overdose Mortality Rate (Asian) 95% CI - High,Drug Overdose Mortality Rate (Black),Drug Overdose Mortality Rate (Black) 95% CI - Low,Drug Overdose Mortality Rate (Black) 95% CI - High,Drug Overdose Mortality Rate (Hispanic),Drug Overdose Mortality Rate (Hispanic) 95% CI - Low,Drug Overdose Mortality Rate (Hispanic) 95% CI - High,Drug Overdose Mortality Rate (White),Drug Overdose Mortality Rate (White) 95% CI - Low,Drug Overdose Mortality Rate (White) 95% CI - High,# Motor Vehicle Deaths,Motor Vehicle Mortality Rate,95% CI - Low.8,95% CI - High.8,MV Mortality Rate (AIAN),MV Mortality Rate (AIAN) 95% CI - Low,MV Mortality Rate (AIAN) 95% CI - High,MV Mortality Rate (Asian),MV Mortality Rate (Asian) 95% CI - Low,MV Mortality Rate (Asian) 95% CI - High,MV Mortality Rate (Black),MV Mortality Rate (Black) 95% CI - Low,MV Mortality Rate (Black) 95% CI - High,MV Mortality Rate (Hispanic),MV Mortality Rate (Hispanic) 95% CI - Low,MV Mortality Rate (Hispanic) 95% CI - High,MV Mortality Rate (White),MV Mortality Rate (White) 95% CI - Low,MV Mortality Rate (White) 95% CI - High,% Insufficient Sleep,95% CI - Low.9,95% CI - High.9,# Uninsured,% Uninsured,95% CI - Low.10,95% CI - High.10,# Uninsured.1,% Uninsured.1,95% CI - Low.11,95% CI - High.11,Other Primary Care Provider Rate,Other Primary Care Provider Ratio,% Disconnected Youth,95% CI - Low.12,95% CI - High.12,Average Grade Performance,Average Grade Performance (Asian),Average Grade Performance (Black),Average Grade Performance (Hispanic),Average Grade Performance (White),Average Grade Performance.1,Average Grade Performance (Asian).1,Average Grade Performance (Black).1,Average Grade Performance (Hispanic).1,Average Grade Performance (White).1,Median Household Income,95% CI - Low.13,95% CI - High.13,Household Income (AIAN),Household Income (AIAN) 95% CI - Low,Household Income (AIAN) 95% CI - High,Household Income (Asian),Household Income (Asian) 95% CI - Low,Household Income (Asian) 95% CI - High,Household Income (Black),Household Income (Black) 95% CI - Low,Household Income (Black) 95% CI - High,Household Income (Hispanic),Household Income (Hispanic) 95% CI - Low,Household Income (Hispanic) 95% CI - High,Household Income (White),Household Income (White) 95% CI - Low,Household Income (White) 95% CI - High,% Enrolled in Free or Reduced Lunch,Segregation index,Segregation Index,Homicide Rate,95% CI - Low.14,95% CI - High.14,Homicide Rate (AIAN),Homicide Rate (AIAN) 95% CI - Low,Homicide Rate (AIAN) 95% CI - High,Homicide Rate (Asian),Homicide Rate (Asian) 95% CI - Low,Homicide Rate (Asian) 95% CI - High,Homicide Rate (Black),Homicide Rate (Black) 95% CI - Low,Homicide Rate (Black) 95% CI - High,Homicide Rate (Hispanic),Homicide Rate (Hispanic) 95% CI - Low,Homicide Rate (Hispanic) 95% CI - High,Homicide Rate (White),Homicide Rate (White) 95% CI - Low,Homicide Rate (White) 95% CI - High,# Deaths.3,Suicide Rate (Age-Adjusted),95% CI - Low.15,95% CI - High.15,Crude Rate,Suicide Rate (AIAN),Suicide Rate (AIAN) 95% CI - Low,Suicide Rate (AIAN) 95% CI - High,Suicide Rate (Asian),Suicide Rate (Asian) 95% CI - Low,Suicide Rate (Asian) 95% CI - High,Suicide Rate (Black),Suicide Rate (Black) 95% CI - Low,Suicide Rate (Black) 95% CI - High,Suicide Rate (Hispanic),Suicide Rate (Hispanic) 95% CI - Low,Suicide Rate (Hispanic) 95% CI - High,Suicide Rate (White),Suicide Rate (White) 95% CI - Low,Suicide Rate (White) 95% CI - High,# Firearm Fatalities,Firearm Fatalities Rate,95% CI - Low.16,95% CI - High.16,Firearm Fatalities Rate (AIAN),Firearm Fatalities Rate (AIAN) 95% CI - Low,Firearm Fatalities Rate (AIAN) 95% CI - High,Firearm Fatalities Rate (Asian),Firearm Fatalities Rate (Asian) 95% CI - Low,Firearm Fatalities Rate (Asian) 95% CI - High,Firearm Fatalities Rate (Black),Firearm Fatalities Rate (Black) 95% CI - Low,Firearm Fatalities Rate (Black) 95% CI - High,Firearm Fatalities Rate (Hispanic),Firearm Fatalities Rate (Hispanic) 95% CI - Low,Firearm Fatalities Rate (Hispanic) 95% CI - High,Firearm Fatalities Rate (White),Firearm Fatalities Rate (White) 95% CI - Low,Firearm Fatalities Rate (White) 95% CI - High,Non-Petitioned Cases,Petitioned Cases,Denominator,Juvenile Arrest Rate,Average Traffic Volume per Meter of Major Roadways,# Homeowners,% Homeowners,95% CI - Low.17,95% CI - High.17,# Households with Severe Cost Burden,% Severe Housing Cost Burden,95% CI - Low.18,95% CI - High.18,Population,% less than 18 years of age,% 65 and over,# Black,% Black,# American Indian & Alaska Native,% American Indian & Alaska Native,# Asian,% Asian,# Native Hawaiian/Other Pacific Islander,% Native Hawaiian/Other Pacific Islander,# Hispanic,% Hispanic,# Non-Hispanic White,% Non-Hispanic White,# Not Proficient in English,% Not Proficient in English,95% CI - Low.19,95% CI - High.19,% Female,# Rural,% Rural
0,37000,North Carolina,,134245,7668.1850436,7606.4299188,7729.9401684,,,,,,,,,,,,,,,,,18.455620963,16.982979404,20.025156669,,3.9163054803,3.6024135325,4.2301974281,,4.0869998769,3.737829658,4.4361700959,,,9.0602908227,8.998904149,9.1216774964,,,,,,,,,,,,,,,,,17.194530471,15.777951653,18.710038829,,31.4,,,,6.7,,24.3,,,,73.505400828,,16.866202274,15.451964758,18.381736263,,2051.0,6962.0,29.459925309,28.872908005,30.048820837,,62876,612.0,,24.331997526,24.1,24.5,,,,,,,,,,,,,,,,,1063335,12.644554982,12.287108173,13.00200179,,7275.0,70.81382,1412:1,,5838.0,56.223169999999996,1779:1,,25365.0,244.27897000000002,409:1,,4758,,,,,,,46,,,,,,,51,,,,,,,114908,86.3,,1770735,2638730,67.105577304,66.70577551,67.505379099,,194517,4981845,3.9045173023,,20.2,19.485106383,20.914893617,,,,,,,105347,22147,4.7567164853,,797892,2269902,35.150944843,34.63168688,35.670202805,,11812,11.497632872,,35268.0,351.08690805,,37882,74.584677521,73.833592263,75.335762779,,,,,,,,,,,,,,,,,9.8,,,,15.585169537,15.427502031,15.742837043,,,,,,,,,,,81.144637011,81.000055393,81.289218629,,,,,,,,,,,,,,,,,4660377,32.8,32.561702128,33.038297872,,37000,North Carolina,,78.047380157,77.989796662,78.104963652,,,,,,,,,,,,,,,,134245,371.95640982,369.91088046,374.00193917,,,,,,,,,,,,,,,,5249.0,57.102270286,55.5574742,58.647066372,,,,,,,,,,,,,,,,5972.0,7.1078483881,6.9275738766,7.2881228996,,,,,,,,,,,,,,,,12.575221551,11.403279935,13.848779554,12.796713861,11.494760209,14.222436102,11.2,,,30310.0,355.7,1503050,14.6,642652.34504,6.7395888078,6629.0,21.520053336,21.00199889,22.038107782,,,,,,,,,,,,,,,,9885.0,14.043043113,13.766203035,14.319883192,,,,,,,,,,,,,,,,33.800530775,32.370732453,35.260555592,959330,15.607855974,15.250409166,15.965302783,116358,4.8866345141,4.5291877056,5.2440813226,124.87938000000001,801:1,7.0754690911,6.7439483154,7.4069898668,3.2090408653,,,,,3.1260979623,,,,,53922,53250.0,54594.0,,,,,,,,,,,,,,,,55.881580489,49.984263423,44.64528473,6.0902909284,5.9079780413,6.2726038155,,,,,,,,,,,,,,,,7137.0,13.497638966,13.178085378,13.817192555,14.051814674,,,,,,,,,,,,,,,,6750.0,13.289862554,12.972814805,13.606910303,,,,,,,,,,,,,,,,5239,7063,789300,15.585962245,167.86897299,2548705,65.041263493,64.635432215,65.447094771,502015,13.300274396,13.144984597,13.455564195,10383620,22.156482999,16.268555667,2219512,21.375127364,163078,1.5705312791,329284,3.1711869271,12989,0.1250912495,997349,9.6050221406,6525505,62.844220031,234263,2.4523914384,2.3996077775,2.5051750992,51.357416778,3233727,33.912566359
1,37001,North Carolina,Alamance,2298,8077.6461602,7575.9842605,8579.3080598,-0.448493271,,,,,,,10645.626494,9368.6629111,11922.590077,3768.2764621,2882.4329077,4840.5087602,8091.2255313,7446.2727777,8736.1782849,17.954704364,17.393178703,18.54609,-0.155297607,4.1133897039,3.9613174516,4.2632349107,-0.21561395,4.0615290111,3.9050433317,4.2208731166,-0.617906451,,9.4704049844,8.9639356862,9.9768742826,0.1077580868,,,,13.157894737,9.1,17.2,13.891834571,12.6,15.2,7.8264094955,6.8,8.8,8.2191780822,7.6,8.9,17.098560247,16.531858115,17.692938244,-0.185895778,32.4,26.9,38.3,-0.229694892,7.1,0.2385328773,26.2,21.2,31.6,-0.307138079,80.327662756,-0.754353798,16.316014209,15.71672732,16.946373869,0.289866527,29.0,89.0,32.584269663,27.173057903,38.027772689,0.5383919808,906,557.9,0.2028502505,23.233532934,21.8,24.7,-0.649027351,,,,,,,33.493444113,29.4,37.6,44.350580781,39.3,49.4,15.530532044,14.0,17.0,18526,14.14382019,12.714032956,15.573607424,0.1607760531,75.0,46.18483,2165:1,0.2311802941,81.0,48.66736,2055:1,-0.221761788,226.0,135.78793000000002,736:1,0.2851073067,4721,-0.085357044,,,5440.0,1567.0,4635.0,40,0.9266213513,,24.0,40.0,26.0,41.0,52,-0.541848011,,46.0,39.0,27.0,55.0,1945,81.3,0.9139540671,23657,38626,61.246310775,58.195828668,64.296792883,-0.281141727,2958,80583,3.6707494136,-0.673345274,19.8,15.034042553,24.565957447,-0.623829353,,6.2827225131,37.646386747,40.366748166,14.246947083,95744,20379,4.6981696845,0.09323747,14045,35991,39.0236448,35.33631945,42.71097015,0.1867321757,161,9.9143425436,0.6963793867,601.5,381.79810085,0.7531190396,659,82.1098877,75.840735376,88.379040024,-0.289737577,,,,,,,74.810635579,61.425314514,88.195956644,23.769907297,15.229828118,35.367737891,96.94452979,88.514142553,105.37491703,10.5,0.9197315024,No,-0.666920242,16.469261139,15.238601752,17.699920526,13.945884084,12.753391114,15.138377054,2.6347594876,2.0594940693,3.2100249058,0.8782531625,0.556209931,1.2002963941,0.3456623348,85.508709582,84.462545655,86.554873509,0.8765570061,,,,70.473328325,55.749231724,85.197424925,83.551284071,80.118205651,86.984362491,75.856353591,70.956681544,80.756025638,86.527841694,85.032456282,88.023227105,74286,32.8,30.788534449,34.811465551,-0.205897832,37001,North Carolina,Alamance,77.463784854,77.015590527,77.911979181,,,,92.329564061,82.038174508,102.62095361,74.879850525,73.798997396,75.960703653,87.810011691,82.886169849,92.733853534,77.474128405,76.927817185,78.020439626,2298,402.17684949,385.20671868,419.14698031,,,,,,,515.06410031,471.97147202,558.1567286,163.82290991,120.79008139,217.20541119,400.12357626,379.5186838,420.72846872,76.0,52.158396816,41.094884275,65.284011367,,,,,,,87.711054725,58.283358882,126.76689516,44.972117287,25.170552656,74.17466832,41.528778145,28.405653509,58.626243695,104.0,8.3742652387,6.7647832762,9.9837472013,,,,,,,17.045454545,12.433071511,22.808159279,,,,6.4754856614,4.6669604891,8.7529754515,12.789519636,12.443220305,13.147880891,12.991941864,12.682693708,13.292081514,12.6,9.0,16.6,,,22680,14.4,15144.457057,10.020748263,104.0,21.289008526,17.197392814,25.380624237,,,,,,,18.160172723,10.762869288,28.700902225,,,,25.917380448,20.612861806,32.170302834,145.0,13.052703215,10.928125931,15.177280498,,,,,,,18.657565415,13.388991066,25.311094228,,,,13.270746486,10.761681414,16.18918529,33.320373975,32.484112174,34.207847863,16690,17.543122024,15.636739045,19.449505003,2040,5.4009689974,3.9711817633,6.8307562314,74.50310999999999,1342:1,9.2081762254,6.2307691279,12.185583323,3.1113752437,3.4596714928,2.7525432969,2.8289637008,3.4376932961,2.9397369412,3.7213552851,2.4527596661,2.809733553,3.2606343916,50480,47651.404255,53308.595745,40583.0,27801.893617,53364.106383,61818.0,24190.765957,99445.234043,34545.0,30375.978723,38714.021277,38366.0,34366.170213,42365.829787,52576.0,50636.255319,54515.744681,56.090674411,39.76669744,37.588121546,4.8610067145,3.6517378524,6.3425593195,,,,,,,12.741751991,8.4668016636,18.415379269,,,,3.1466718473,1.9947200265,4.7215527724,108.0,13.056411876,10.520025329,15.592798424,13.456552157,,,,,,,,,,,,,,,,89.0,11.089195759,8.9055347724,13.6462096,,,,,,,13.715283189,8.5952949548,20.765103574,,,,11.640977002,8.9044250142,14.953321956,83,157,12600,19.047619048,181.69073909,41668,65.046285456,63.802993717,66.289577194,8683,14.009809933,12.730467195,15.28915267,166436,22.239779855,16.899589031,33111,19.894133481,2373,1.4257732702,2939,1.765843928,138,0.082914754,21499,12.917277512,105484,63.378115312,5034,3.3287266331,2.8594007373,3.798052529,52.572159869,43160,28.558005968
2,37003,North Carolina,Alexander,605,8854.860179,7660.4953053,10049.225053,0.0081187412,,,,,,,,,,,,,,,,15.920837424,15.303116008,16.551107626,-0.793401511,3.9306007266,3.7559169602,4.1169239627,-0.691687012,4.0862960785,3.8968363518,4.294221504,-0.525233761,,8.3166733307,7.234444178,9.3989024833,-0.680081549,,,,,,,13.157894737,7.0,19.4,,,,8.4454756381,7.3,9.6,16.568724467,15.917361503,17.255660912,-0.447497308,34.8,24.9,45.0,0.1635060645,8.2,-1.0667384,31.3,21.4,42.2,0.6688146959,20.433894295,2.0059616967,16.996492209,16.205741648,17.812397011,0.6385152959,7.0,25.0,28.0,17.395502786,39.080617951,0.0245936064,67,179.7,-1.360174926,29.756164761,25.8,33.7,0.0387352448,,,,,,,,,,31.894934334,18.6,51.1,29.620090148,25.3,33.9,3823,13.410741221,11.623507179,15.197975264,-0.170444912,9.0,24.13775,4143:1,0.9429356296,9.0,24.09445,4150:1,0.7149187703,16.0,42.83458,2335:1,1.0219532149,5729,0.5864098201,,,12081.0,10025.0,5381.0,47,-0.37324828,,,41.0,45.0,47.0,42,1.2347028442,,,36.0,24.0,43.0,403,85.1,0.1894244473,4063,9163,44.341372913,38.446737878,50.236007947,1.5721132167,570,18023,3.162625534,-1.206285791,19.6,13.880851064,25.319148936,-0.651041103,,21.739130435,57.657657658,72.322670376,17.946618634,88673,19355,4.581400155,-0.12741899,2232,7540,29.602122016,22.414354405,36.789889627,-0.823230455,63,16.89642225,-1.307307941,71.5,192.54850741,-0.498811717,150,80.306664382,67.454921471,93.158407294,-0.397476702,,,,,,,,,,,,,,,,10.1,0.4716284561,No,-0.666920242,14.24429141,11.381741969,17.106840851,9.6200663962,7.3393220632,11.900810729,3.2982964842,1.8579218655,4.738671103,1.7035157666,0.6485003579,2.7585311752,-0.508547421,85.677280768,82.014205225,89.340356312,0.9235126899,,,,,,,,,,,,,,,,15828,35.1,30.627548233,39.572451767,0.0390918284,37003,North Carolina,Alexander,77.146334654,76.134983273,78.157686036,,,,,,,74.6550239,70.611124087,78.698923713,100.84643347,58.803647189,142.88921974,77.160862702,76.090353501,78.231371902,605,413.64002554,378.64163527,448.63841581,,,,,,,456.08522327,313.94808187,640.51322414,,,,419.4854775,382.0690689,456.9018861,17.0,55.703004686,32.449052949,89.185906537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.042056824,11.662148359,12.429312724,12.64790051,12.288561873,13.021083081,18.3,9.1,31.1,,,4480,12.1,1098.8583672,2.9540791634,19.0,16.954143503,10.207501909,26.475995227,,,,,,,,,,,,,,,,50.0,19.188922619,14.242388229,25.298202253,,,,,,,,,,,,,,,,33.017130088,31.880378121,34.139627482,3476,16.502088872,14.119110149,18.885067595,381,4.8634158795,3.3144797093,6.4123520497,37.48026,2668:1,10.623556582,3.5787681866,17.668344977,3.276806671,,,3.1148335949,3.3287854131,3.3650511387,,,3.5040979952,3.3881592627,49138,43215.106383,55060.893617,,,,67969.0,24634.531915,111303.46809,33021.0,26387.978723,39654.021277,40057.0,3042.1914894,77071.808511,46505.0,42803.042553,50206.957447,46.315364426,54.389793533,38.374631682,4.2215629761,2.1073890275,7.5535422802,,,,,,,,,,,,,,,,38.0,19.309423162,13.449720731,26.854733287,20.344354977,,,,,,,,,,,,,,,,35.0,18.738221689,13.051857976,26.060330312,,,,,,,,,,,,,,,,40,29,2800,24.642857143,13.144477715,10334,75.309721615,72.180483905,78.438959324,1141,8.6913467398,6.3949075153,10.987785964,37353,20.15634621,20.049259765,2145,5.7425106417,199,0.5327550665,386,1.0333841994,18,0.0481889005,1801,4.8215672101,32336,86.568682569,536,1.5185426524,0.6139700708,2.4231152339,49.112521083,27072,72.77810635
