,FIPS,State,County,# Deaths,Years of Potential Life Lost Rate,95% CI - Low,95% CI - High,Z-Score,% Fair/Poor,95% CI - Low.1,95% CI - High.1,Z-Score.1,Physically Unhealthy Days,95% CI - Low.2,95% CI - High.2,Z-Score.2,Mentally Unhealthy Days,95% CI - Low.3,95% CI - High.3,Z-Score.3,Unreliable,# Low Birthweight Births,# Live Births,% LBW,95% CI - Low.4,95% CI - High.4,Z-Score.4,% Smokers,95% CI - Low.5,95% CI - High.5,Z-Score.5,% Obese,95% CI - Low.6,95% CI - High.6,Z-Score.6,Food Environment Index,Z-Score.7,% Physically Inactive,95% CI - Low.7,95% CI - High.7,Z-Score.8,% With Access,Z-Score.9,% Excessive Drinking,95% CI - Low.8,95% CI - High.8,Z-Score.10,# Alcohol-Impaired Driving Deaths,# Driving Deaths,% Alcohol-Impaired,95% CI - Low.9,95% CI - High.9,Z-Score.11,# Chlamydia Cases,Chlamydia Rate,Z-Score.12,Teen Births,Teen Population,Teen Birth Rate,95% CI - Low.10,95% CI - High.10,Z-Score.13,# Uninsured,% Uninsured,95% CI - Low.11,95% CI - High.11,Z-Score.14,# Primary Care Physicians,PCP Rate,PCP Ratio,Z-Score.15,# Dentists,Dentist Rate,Dentist Ratio,Z-Score.16,# Mental Health Providers,MHP Rate,MHP Ratio,# Mental Health Providers.1,MHP Rate.1,MHP Ratio.1,Z-Score.17,# Medicare Enrollees,Preventable Hosp. Rate,95% CI - Low.12,95% CI - High.12,Z-Score.18,# Diabetics,% Receiving HbA1c,95% CI - Low.13,95% CI - High.13,Z-Score.19,# Medicare Enrollees.1,% Mammography,95% CI - Low.14,95% CI - High.14,Z-Score.20,Cohort Size,Graduation Rate,Z-Score.21,# Some College,Population,% Some College,95% CI - Low.15,95% CI - High.15,Z-Score.22,# Unemployed,Labor Force,% Unemployed,Z-Score.23,# Children in Poverty,% Children in Poverty,95% CI - Low.16,95% CI - High.16,Z-Score.24,80th Percentile Income,20th Percentile Income,Income Ratio,Z-Score.25,# Single-Parent Households,# Households,% Single-Parent Households,95% CI - Low.17,95% CI - High.17,Z-Score.26,# Associations,Association Rate,Z-Score.27,# Violent Crimes,Violent Crime Rate,Z-Score.28,# Injury Deaths,Injury Death Rate,95% CI - Low.18,95% CI - High.18,Z-Score.29,Average Daily PM2.5,Z-Score.30,Presence of violation,Z-Score.31,# Households with Severe Problems,% Severe Housing Problems,95% CI - Low.19,95% CI - High.19,Z-Score.32,# Drive Alone,# Workers,% Drive Alone,95% CI - Low.20,95% CI - High.20,Z-Score.33,# Workers who Drive Alone,% Long Commute - Drives Alone,95% CI - Low.21,95% CI - High.21,Z-Score.34,FIPS,State,County,# Deaths,Age-Adjusted Mortality,95% CI - Low,95% CI - High,# Deaths.1,Child Mortality Rate,95% CI - Low.1,95% CI - High.1,# Deaths.2,Infant Mortality Rate,95% CI - Low.2,95% CI - High.2,% Frequent Physical Distress,95% CI - Low.3,95% CI - High.3,% Frequent Mental Distress,95% CI - Low.4,95% CI - High.4,% Diabetic,95% CI - Low.5,95% CI - High.5,# HIV Cases,HIV Prevalence Rate,# Food Insecure,% Food Insecure,# Limited Access,% Limited Access,# Drug Overdose Deaths,Drug Overdose Mortality Rate,Range Drug Overdose Mortality Rate,# Motor Vehicle Deaths,MV Mortality Rate,95% CI - Low.6,95% CI - High.6,% Insufficient Sleep,95% CI - Low.7,95% CI - High.7,# Uninsured,% Uninsured,95% CI - Low.8,95% CI - High.8,# Uninsured.1,% Uninsured.1,95% CI - Low.9,95% CI - High.9,Costs,Other PCP Rate,Other PCP Ratio,Other PCP Rate.1,Other PCP Ratio.1,Household Income,95% CI - Low.10,95% CI - High.10,% Free Lunch,Segregation index,Segregation Index,Homicide Rate,95% CI - Low.11,95% CI - High.11,Population,% < 18,% 65 and over,# African American,% African American,# American Indian/Alaskan Native,% American Indian/Alaskan Native,# Asian,% Asian,# Native Hawaiian/Other Pacific Islander,% Native Hawaiian/Other Pacific Islander,# Hispanic,% Hispanic,# Non-Hispanic White,% Non-Hispanic White,# Not Proficient in English,% Not Proficient in English,95% CI - Low.12,95% CI - High.12,% Female,# Rural,% Rural
0,37000.0,North Carolina,,116049.0,7199.7,7139.9,7259.6,,18.6,17.6,19.7,,3.9,3.6,4.1,,3.7,3.4,3.9,,,78367.0,869732.0,9.0104767906,9.0,9.1,,19.1,17.9,20.3,,29.127627155,,,,6.7,,24.995661931,,,,75.406730839,,15.1,14.0,16.2,,2102.0,6422.0,32.731236375,32.127815159,33.33560958,,48416.0,496.46880207,,86784.0,2230413.0,38.90938584,38.7,39.2,,1488551.0,18.109749963,17.752303154,18.467196771,,6965.0,70.72458999999999,1414:1,,5210.0,52.393589999999996,1909:1,,19121,192.28750000000002,520:1,22373.0,224.99076,444:1,,1030426.0,51.12,50.68,51.56,,144365.0,89.080455789,88.593582074,89.567329504,,93302.0,68.0,68.0,69.0,,109170.0,82.90729596,,1666174.0,2582791.0,64.510601129,64.121076304,64.900125954,,285823.0,4656206.0,6.138538544,,544149.0,24.1,23.385106383,24.814893617,,93318.0,19629.0,4.7540883387,,821265.0,2261691.0,36.311989569,35.771825957,36.85215318,,11499.0,11.676411395,,34305.666667,355.269555,,30490.0,63.202735283,62.5,63.9,,12.33,,,,609560.0,16.504838596,16.353307697,16.656369495,,3473982.0,4280414.0,81.159953219,80.984349439,81.335557,,3473982.0,30.5,30.261702128,30.738297872,,37000.0,North Carolina,,116049.0,362.1,360.0,364.2,5267.0,57.617241021,56.1,59.2,6856.0,7.7984416766,7.6,8.0,12.0,11.2,13.0,11.5,10.6,12.5,10.529324965,,,26437.0,326.53941465,1801940.0,18.297410861,622382.1063,6.5101137305,3915.0,13.251378101,13.8,9773.0,14.658971764,14.4,14.9,32.4,31.0,33.7,1342556.0,22.48379183,22.007196085,22.960387575,163880.0,6.9386579955,6.3429133146,7.5344026763,8937.41,85.59966999999999,1168:1,88.21432,1134:1,46596.0,46146.808511,47045.191489,47.173191331,50.808706733,45.56297799,6.2,6.0,6.4,9943964.0,23.004397442,14.716083043,2123557.0,21.355236202,154735.0,1.5560695916,267385.0,2.6889176188,11930.0,0.1199722766,894276.0,8.993154038,6373505.0,64.094208306,245102.0,2.6839436326,2.6267527715,2.7411344937,51.281068596,3233727.0,33.912566359
1,37001.0,North Carolina,Alamance,1982.0,7726.6,7222.2,8231.0,-0.210662889,18.1,17.7,18.6,-0.221103911,3.8,3.7,3.9,-0.479832521,4.0,3.9,4.1,0.4702938803,,1216.0,12979.0,9.3689806611,8.9,9.9,0.0976604034,18.9,18.4,19.5,-0.244563677,33.7,29.9,37.7,0.6389376935,6.3,0.4432150063,25.6,22.5,28.9,-0.529981382,84.383084873,-0.870138559,14.2,13.8,14.8,-0.015540382,23.0,79.0,29.113924051,23.311242768,35.051944189,-0.094518532,513.0,333.29002079,-0.329334752,1478.0,39404.0,37.508882347,35.6,39.4,-0.517101657,24672.0,19.463246083,17.914309913,21.012182253,0.0887675219,84.0,54.4119,1838:1,0.00635023,74.0,47.49923,2105:1,-0.344806529,177,113.61302,880:1,223.0,143.13957,699:1,0.1892501462,12496.0,39.89,36.42,43.36,-1.124003728,1578.0,88.529784537,83.887334104,93.172234971,-0.036139114,1078.0,72.0,67.0,77.0,-0.778518541,1792.0,78.422991071,0.9663279053,21710.0,37614.0,57.717871005,54.767466246,60.668275765,-0.118058828,4273.0,76272.0,5.6023180197,-0.863840831,8576.0,24.4,19.753191489,29.046808511,-0.554060805,85575.0,18479.0,4.6309324098,-0.096774752,14032.0,35264.0,39.791288566,36.205177951,43.377399182,0.2033295747,173.0,11.206259959,0.5959066448,644.0,420.92603728,0.8836439389,457.0,59.92075251,54.4,65.4,-0.867200808,12.47,0.1871730118,Yes,0.9,9990.0,16.564417178,15.194618882,17.934215474,0.0495696931,56298.0,68462.0,82.232479332,80.604759903,83.86019876,0.0780960051,56298.0,30.9,29.093016915,32.706983085,-0.209849697,37001.0,North Carolina,Alamance,1982.0,388.1,370.7,405.5,82.0,57.73062328,45.9,71.7,94.0,7.1624504724,5.8,8.7,11.7,11.5,12.0,12.0,11.8,12.2,11.0,10.6,11.3,347.0,270.56319249,25450.0,16.7,17081.41034,11.302386896,61.0,13.144002241,12.1-14.0,128.0,12.131666493,10.0,14.2,33.2,32.4,34.0,22338.0,24.293637847,22.148956996,26.438318698,2625.0,7.1644968476,5.4964117412,8.832581954,8640.51,54.55993,1833:1,55.201809999999995,1812:1,41296.0,38130.212766,44461.787234,48.365196385,40.626182255,35.724436491,4.4,3.2,5.9,155792.0,22.862534662,16.127914142,29253.0,18.776959022,2210.0,1.4185580774,2440.0,1.5661908185,113.0,0.0725326076,18879.0,12.118080518,102325.0,65.680522748,4569.0,3.1649164612,2.6630150148,3.6668179075,52.299861354,43160.0,28.558005968
2,37003.0,North Carolina,Alexander,518.0,7712.0,6710.1,8713.8,-0.219926143,15.7,15.1,16.2,-0.94405948,3.7,3.6,3.9,-0.724645032,3.7,3.5,3.8,-0.667513895,,210.0,2688.0,7.8125,6.8,8.8,-0.858814208,19.1,18.4,19.9,-0.156749071,33.0,26.8,39.5,0.4718015255,7.5,-0.982677775,26.0,20.2,32.0,-0.427222026,21.904403463,2.0609558843,14.9,14.3,15.5,0.4195903107,8.0,33.0,24.242424242,15.204616096,34.013243641,-0.566042741,73.0,198.08428079,-0.948948135,314.0,7582.0,41.413874967,36.8,46.0,-0.204281126,5111.0,17.417529989,15.630295947,19.204764032,-0.732918106,8.0,21.6626,4616:1,1.0907571261,6.0,16.046210000000002,6232:1,0.9690380804,14,37.441159999999996,2671:1,16.0,42.789899999999996,2337:1,1.0633206764,3977.0,57.96,50.19,65.72,0.1384508113,591.0,90.016920474,82.367572695,97.666268252,-0.333137865,353.0,71.0,62.0,80.0,-0.596621685,412.0,85.0,-0.36272619,4189.0,9276.0,45.159551531,39.331802858,50.987300204,1.2339698053,951.0,17155.0,5.5435733022,-0.903445009,1769.0,22.9,17.061702128,28.738297872,-0.770829508,78107.0,17428.0,4.4816961212,-0.342740221,2384.0,8097.0,29.443003582,23.140431751,35.745575412,-0.912832442,62.0,16.788518819,-0.92526587,53.333333333,142.44760599,-0.970624003,156.0,84.269207707,71.0,97.5,0.6744500393,12.87,0.9056874526,No,-1.1,1965.0,14.285714286,11.717903015,16.853525556,-0.725907528,13418.0,15786.0,84.999366527,83.668754892,86.329978162,0.7474295781,13418.0,35.6,31.248208457,39.951791543,0.2791406723,37003.0,North Carolina,Alexander,518.0,379.3,345.5,413.1,10.0,30.573559985,14.7,56.2,,,,,11.2,10.9,11.6,11.3,11.0,11.6,10.5,10.0,10.9,33.0,105.5831067,5660.0,15.3,844.50308254,2.2702916354,18.0,16.190690353,18.1-20.0,47.0,18.176896005,13.4,24.2,29.3,28.3,30.4,4612.0,21.399406088,19.016427364,23.782384811,560.0,6.8209500609,5.0337160183,8.6081841035,9061.57,32.09243,3116:1,37.441159999999996,2671:1,43043.0,38105.468085,47980.531915,44.956344046,43.657983677,35.29625878,6.5,3.6,10.7,37392.0,20.9563543,18.905113393,2130.0,5.6964056483,166.0,0.4439452289,416.0,1.1125374412,16.0,0.0427899016,1628.0,4.3538724861,32661.0,87.347560976,197.0,0.560040937,0.158073106,0.962008768,49.216409927,27072.0,72.77810635
3,37005.0,North Carolina,Alleghany,158.0,6303.3,4714.5,7892.2,-1.113703247,18.7,18.0,19.4,-0.040365019,4.0,3.8,4.2,0.0097925004,3.9,3.7,4.1,0.091024622,,54.0,684.0,7.8947368421,5.9,9.9,-0.808278758,18.6,17.8,19.5,-0.376285585,25.7,19.9,32.2,-1.27118994,7.6,-1.101502174,32.6,25.2,40.2,1.2683073608,72.675930076,-0.320914798,13.5,12.9,14.1,-0.450671074,3.0,9.0,33.333333333,15.033196463,51.316206796,0.3138882622,23.0,210.48778256,-0.892106053,118.0,2187.0,53.955189758,44.2,63.7,0.8003765345,2087.0,25.060038425,22.796208637,27.323868212,2.3367841659,12.0,109.69923999999999,912:1,-1.824345045,2.0,18.38404,5440:1,0.871383067,21,193.03244999999998,518:1,24.0,220.60851,453:1,-0.485523563,1937.0,67.53,55.79,79.28,0.8070556781,272.0,88.970588235,77.760866028,100.0,-0.12417286,168.0,68.0,56.0,81.0,-0.050931119,98.0,92.5,-1.878294409,999.0,2209.0,45.224083296,36.552617039,53.895549552,1.2270223157,293.0,4346.0,6.7418315693,-0.095610111,663.0,34.2,25.621276596,42.778723404,0.8621613886,73349.0,15004.0,4.8886296987,0.327951935,522.0,2037.0,25.625920471,17.639653534,33.612187408,-1.32454155,19.0,17.369046531,-1.083460396,,,0.0,52.0,94.206311823,70.4,123.5,1.3036293795,12.93,1.0134646187,No,-1.1,655.0,13.660062565,9.6834324515,17.636692679,-0.938826315,3256.0,4056.0,80.276134122,75.225002882,85.327265363,-0.39516056,3256.0,31.3,23.713664568,38.886335432,-0.168233495,37005.0,North Carolina,Alleghany,158.0,338.4,281.2,395.5,,,,,,,,,12.4,12.0,12.8,12.1,11.8,12.5,12.4,11.8,13.0,,,1700.0,15.4,152.01323988,1.3627363504,,,>20,15.0,19.382349141,10.8,32.0,29.8,28.7,30.9,1870.0,29.518547751,26.658973283,32.378122219,238.0,11.322549952,8.4629754843,14.182124421,8428.91,45.96011,2176:1,73.53617,1360:1,35266.0,30988.553191,39543.446809,56.603773585,,37.673780792,,,,10879.0,18.135858075,24.505928854,168.0,1.5442595827,59.0,0.5423292582,87.0,0.7997058553,4.0,0.0367680853,1031.0,9.4769739866,9467.0,87.020865888,202.0,1.9385796545,0.4876186797,3.3895406293,50.28035665,11155.0,100.0
4,37007.0,North Carolina,Anson,444.0,10314.9,8812.9,11816.9,1.4315343691,24.5,24.0,25.2,1.7067776051,4.6,4.5,4.8,1.4786675652,4.2,4.1,4.3,1.2288323969,,229.0,1954.0,11.719549642,10.3,13.1,1.5421110858,24.0,23.3,24.7,1.9947087658,34.5,27.8,41.7,0.8299504569,5.9,0.9185126003,30.1,24.3,36.2,0.626061381,5.9336499926,2.8102000375,12.8,12.4,13.3,-0.885801767,7.0,35.0,20.0,11.544313432,29.629630833,-0.976677208,134.0,508.51960077,0.4736976703,339.0,5945.0,57.022708158,51.0,63.1,1.0461088131,3771.0,19.03776252,17.131379541,20.944145499,-0.082132893,9.0,34.40235,2907:1,0.6689137479,7.0,27.16864,3681:1,0.504435899,19,73.74345,1356:1,39.0,151.36813999999998,661:1,0.1175773078,3422.0,48.94,41.83,56.05,-0.491728488,591.0,87.30964467,79.776202804,94.843086537,0.2075373434,287.0,61.0,52.0,70.0,1.2223468675,296.0,77.0,1.2538799113,2901.0,6966.0,41.645133506,35.758058188,47.532208824,1.6123320384,760.0,10864.0,6.9955817378,0.0754617251,1868.0,35.9,26.368085106,45.431914894,1.1078325855,66344.0,14190.0,4.6754052149,-0.023476398,3216.0,5538.0,58.071505959,48.709575087,67.433436831,2.175026753,28.0,10.70295478,0.733057935,124.0,477.16165775,1.2580927166,103.0,77.45176184,62.5,92.4,0.2427955005,12.38,0.0255072626,No,-1.1,1600.0,16.632016632,13.17110529,20.092927974,0.0725748145,7805.0,9493.0,82.218476772,78.145069045,86.2918845,0.0747086668,7805.0,31.7,26.505051728,36.894948272,-0.126617293,37007.0,North Carolina,Anson,444.0,490.5,443.8,537.3,20.0,88.28073273,53.9,136.3,,,,,14.5,14.2,14.8,13.4,13.1,13.6,14.4,14.0,14.8,97.0,433.1130559,5980.0,22.5,825.28447672,3.0625073353,,,10.1-12.0,51.0,27.347750782,20.4,36.0,37.9,37.1,38.8,3458.0,23.871324037,21.250047441,26.492600633,349.0,6.1967329545,4.409498912,7.9839669971,8714.51,19.40617,5153:1,27.16864,3681:1,32508.0,28766.723404,36249.276596,70.98630137,25.28479948,24.584802117,11.3,6.9,17.4,25765.0,20.446341937,16.437026975,12447.0,48.309722492,207.0,0.8034154861,287.0,1.1139142247,18.0,0.0698622162,902.0,3.5008732777,11711.0,45.453134097,236.0,0.9490871069,0.3179610725,1.5802131413,48.185522996,21157.0,78.510464598
5,37009.0,North Carolina,Ashe,402.0,8774.4,7345.1,10203.7,0.4541341929,17.7,17.0,18.4,-0.341596506,3.9,3.7,4.1,-0.23502001,3.9,3.7,4.1,0.091024622,,155.0,1823.0,8.5024684586,7.2,9.8,-0.434820946,18.3,17.5,19.1,-0.508007493,26.4,21.0,32.4,-1.104053772,7.2,-0.62620458,26.8,21.1,32.5,-0.221703312,63.183167772,0.1244240314,13.6,13.0,14.3,-0.388509547,7.0,21.0,33.333333333,21.650060722,44.929430052,0.3138882622,11.0,40.594899804,-1.670681754,243.0,4546.0,53.45358557,46.7,60.2,0.7601941056,4885.0,23.400076643,21.255395792,25.544757494,1.6700412378,13.0,47.88037,2089:1,0.2226245505,7.0,25.8055,3875:1,0.5613764886,39,143.7735,696:1,43.0,158.5195,631:1,0.0552871301,4599.0,67.58,59.87,75.29,0.8105489115,565.0,90.973451327,83.108624164,98.83827849,-0.524168464,367.0,68.0,60.0,77.0,-0.050931119,230.0,85.0,-0.36272619,3072.0,6079.0,50.534627406,43.423447461,57.645807351,0.6552891542,833.0,12310.0,6.7668562145,-0.078739139,1555.0,31.2,23.693617021,38.706382979,0.4286239823,73519.0,15641.0,4.7004027875,0.0177236327,1456.0,4984.0,29.213483146,21.762153521,36.664812772,-0.937588427,35.0,12.890869581,0.1368484179,29.5,107.19671506,-1.205344504,113.0,83.200801084,67.9,98.5,0.6068026274,12.96,1.0673532018,Yes,0.9,1840.0,15.416841223,12.539871997,18.29381045,-0.340967842,8999.0,11487.0,78.340733003,75.120827115,81.56063889,-0.863350571,8999.0,36.1,30.858800949,41.341199051,0.3311609243,37009.0,North Carolina,Ashe,402.0,379.7,339.3,420.2,12.0,58.289211638,30.1,101.8,,,,,11.9,11.4,12.3,11.8,11.5,12.2,11.5,10.9,12.1,10.0,42.45743642,4590.0,16.9,679.09043632,2.4892431961,18.0,22.120087497,>20,36.0,19.029495718,13.3,26.3,29.9,28.8,31.0,4449.0,28.018137162,25.27771163,30.758562694,480.0,9.1324200913,6.7494413679,11.515398815,8407.72,51.611,1938:1,66.357,1507:1,36488.0,32426.212766,40549.787234,49.266055046,,44.316987653,,,,27126.0,18.591019686,23.567794736,200.0,0.7373000074,81.0,0.298606503,128.0,0.4718720047,11.0,0.0405515004,1444.0,5.3233060532,25057.0,92.372631424,431.0,1.6715144464,1.0146893197,2.3283395731,50.446066504,23152.0,84.864924306
6,37011.0,North Carolina,Avery,256.0,6874.6,5377.1,8372.1,-0.751230854,17.7,17.1,18.3,-0.341596506,3.9,3.7,4.1,-0.23502001,3.8,3.6,4.0,-0.288244636,,79.0,1122.0,7.0409982175,5.5,8.5,-1.332910602,19.2,18.4,20.1,-0.112841768,25.9,20.4,32.6,-1.223436749,7.6,-1.101502174,24.4,18.6,31.2,-0.838259453,100.0,-1.602782912,15.1,14.5,15.8,0.5439133657,3.0,11.0,27.272727273,11.266691947,44.544537721,-0.272732406,12.0,68.046498441,-1.544878087,97.0,3840.0,25.260416667,20.5,30.8,-1.498299808,2949.0,24.597547752,22.214569029,26.980526476,2.151019416,12.0,67.74685000000001,1476:1,-0.435201793,3.0,16.87954,5924:1,0.9342287865,58,326.3377,306:1,65.0,365.72329,273:1,-1.74950929,3217.0,84.73,74.37,95.08,2.008727957,355.0,83.661971831,74.147034264,93.176909398,0.9360210349,271.0,63.0,53.0,72.0,0.858553157,170.0,81.985294118,0.2464728006,2649.0,4672.0,56.699486301,48.490684163,64.908288439,-0.008419534,483.0,7606.0,6.3502498028,-0.359604464,870.0,31.7,22.763829787,40.636170213,0.5008802167,75500.0,17351.0,4.351334217,-0.557597661,585.0,2891.0,20.235212729,12.570200341,27.900225117,-1.905981202,33.0,18.630384463,-1.427176559,23.333333333,130.74825358,-1.048524952,71.0,80.097470725,62.6,101.0,0.4103116452,13.01,1.1571675068,Yes,0.9,1050.0,14.583333333,10.459290289,18.707376378,-0.624623243,5472.0,6756.0,80.994671403,77.07305693,84.916285876,-0.221340273,5472.0,35.8,28.776273799,42.823726201,0.2999487731,37011.0,North Carolina,Avery,256.0,370.2,323.0,417.4,,,,,,,,,11.9,11.6,12.3,11.6,11.3,11.9,10.6,10.1,11.1,7.0,44.742729306,2890.0,16.3,0.0,0.0,,,16.1-18.0,11.0,8.8271877382,4.4,15.8,30.2,29.2,31.3,2675.0,28.884569701,25.905846297,31.863293105,305.0,10.579257718,7.9579811219,13.200534313,9453.87,61.89162999999999,1616:1,73.14466,1367:1,37131.0,32960.787234,41301.212766,50.43550394,,24.968066354,,,,17773.0,16.125583751,20.339841332,765.0,4.3042817757,93.0,0.5232656276,110.0,0.6189163338,8.0,0.045012097,837.0,4.7093906487,15860.0,89.236482305,241.0,1.4168969369,,,45.507230068,15801.0,88.784626622
7,37013.0,North Carolina,Beaufort,768.0,8828.3,7809.6,9847.0,0.4883320958,18.8,18.3,19.3,-0.010241871,4.0,3.8,4.1,0.0097925004,3.8,3.7,4.0,-0.288244636,,381.0,3788.0,10.058078141,9.1,11.0,0.5211184402,18.1,17.5,18.7,-0.595822099,32.9,26.9,39.4,0.4479249301,6.4,0.3243906079,29.3,23.5,35.6,0.4205426675,55.369668544,0.4909827303,12.9,12.4,13.4,-0.823640239,20.0,50.0,40.0,32.918896076,46.858246089,0.9591709976,261.0,549.39272107,0.6610087441,520.0,9642.0,53.930719768,49.3,58.6,0.7984162964,7289.0,19.546271218,17.759037176,21.333505261,0.1221155317,24.0,50.564640000000004,1978:1,0.1337421353,16.0,33.62404,2974:1,0.2347830819,45,94.56761999999999,1057:1,55.0,115.58264,865:1,0.4292778399,8043.0,49.25,44.3,54.21,-0.470070441,1245.0,89.879518072,84.613264543,95.145771602,-0.305696969,804.0,74.0,68.0,79.0,-1.142312251,542.0,79.0,0.849728386,5661.0,10351.0,54.69036808,49.64975757,59.730978591,0.2078821267,1425.0,19864.0,7.1737817157,0.1955995659,2860.0,28.8,20.459574468,37.140425532,0.0817940573,79040.0,15223.0,5.1921434671,0.8281915686,3993.0,10136.0,39.394238358,33.216168776,45.572307941,0.1605038929,67.0,14.115961571,-0.19699068,167.33333333,351.74752656,0.4230140291,204.0,85.748152632,74.0,97.5,0.7680911626,11.61,-1.357633036,No,-1.1,3315.0,16.844512195,14.623026694,19.065997696,0.1448902837,15506.0,18108.0,85.630660482,83.237635116,88.023685847,0.9001449612,15506.0,30.9,27.100288305,34.699711695,-0.209849697,37013.0,North Carolina,Beaufort,768.0,408.0,376.9,439.0,27.0,65.441853701,43.1,95.2,28.0,7.1868583162,4.7,10.3,12.2,11.9,12.5,12.0,11.8,12.2,13.2,12.7,13.6,113.0,281.33947467,9050.0,19.0,2430.1742137,5.0884110089,24.0,16.835489211,10.1-12.0,64.0,19.282626053,14.8,24.6,32.3,31.5,33.1,6504.0,23.743292082,21.360313359,26.126270805,857.0,8.2491096352,6.1044287841,10.393790486,8468.13,52.53756,1903:1,54.639070000000004,1830:1,40357.0,37119.723404,43594.276596,56.753507014,27.414185388,25.42572505,5.7,3.3,9.2,47585.0,21.168435431,21.5509089,11751.0,24.694756751,448.0,0.9414731533,264.0,0.5547966796,33.0,0.069349585,3565.0,7.4918566775,31403.0,65.993485342,264.0,0.5873061778,0.1063555341,1.0682568215,51.938636125,31330.0,65.600201009
8,37015.0,North Carolina,Bertie,323.0,8475.6,6979.5,9971.7,0.2645547234,25.2,24.6,25.9,1.917639646,4.7,4.5,4.8,1.723480076,4.2,4.1,4.4,1.2288323969,,180.0,1483.0,12.137559002,10.5,13.8,1.7989824691,22.6,21.9,23.3,1.3800065267,35.5,28.3,42.9,1.0687164111,5.5,1.3938101942,32.7,26.5,39.5,1.2939972,29.038624189,1.7262645263,11.6,11.1,12.0,-1.631740097,7.0,32.0,21.875,12.858032243,31.926619356,-0.795191439,110.0,532.61027454,0.5840990768,246.0,4501.0,54.654521218,47.8,61.5,0.8563984684,2606.0,17.011554279,15.1051713,18.917937258,-0.895982965,5.0,24.577270000000002,4069:1,0.9942456103,2.0,9.94728,10053:1,1.2238006434,8,39.78912,2513:1,12.0,59.683679999999995,1676:1,0.9161717028,3384.0,66.82,58.75,74.9,0.7574517643,588.0,85.884353741,78.393618723,93.37508876,0.4921849099,321.0,73.0,63.0,82.0,-0.960415396,220.0,78.0,1.0518041487,1879.0,4730.0,39.725158562,33.036661225,46.4136559,1.8190365345,659.0,8436.0,7.8117591275,0.6257075247,1447.0,38.9,29.606382979,48.193617021,1.5413699917,66273.0,12793.0,5.1804111624,0.8088548384,1950.0,4084.0,47.747306562,34.075534522,61.419078602,1.0614625989,57.0,28.018088871,-3.98533774,30.666666667,143.94117187,-0.960678991,79.0,75.692973967,59.9,94.3,0.1314357945,11.65,-1.285781592,No,-1.1,1510.0,19.546925566,15.636970798,23.456880334,1.0645626189,5883.0,7035.0,83.624733475,81.496552516,85.752914434,0.4148941377,5883.0,30.7,23.953602474,37.446397526,-0.230657797,37015.0,North Carolina,Bertie,323.0,424.5,375.9,473.2,13.0,77.900287632,41.5,133.2,23.0,14.867485456,9.3,22.1,14.8,14.4,15.2,13.7,13.5,14.0,16.7,16.1,17.2,70.0,393.85584876,4950.0,23.7,1010.4419157,4.7478710445,,,8.1-10.0,41.0,28.002212858,20.1,38.0,38.6,37.7,39.6,2395.0,20.829709515,18.327581855,23.331837174,239.0,5.8823529412,4.2142678348,7.5504380476,8819.98,54.710040000000006,1828:1,54.710040000000006,1828:1,31217.0,27581.765957,34852.234043,77.339025258,17.977371688,17.737803203,,,,20106.0,18.755595345,19.800059684,12275.0,61.051427435,110.0,0.547100368,119.0,0.5918631254,23.0,0.1143937133,332.0,1.6512483836,7084.0,35.233263702,66.0,0.3365458161,0.0,0.882706674,49.885606287,17716.0,83.24405601
